"insurer_nm","claim_id","claim_create_dt","current_status","current_substatus","invoice_date","outlet_nm","outlet_type","outlet_city","outlet_province","claim_vehicle_year","claim_vehicle_make","claim_vehicle_model","event_status","event_substatus","first_time_in_status","total_hrs_in_status"
"HOLLARD C/O DIGICALL SOLUTIONS",621187,"2018-01-02 15:57:35.157","Invoiced","ClaimMovedToInvoiced","2018-01-08","Fourways","Franchise"," Olifantsfontein"," 1666",2014,"BMW","SEDAN 4DR (2012/Current)","Completed","ClaimMovedToCompleted","2018-01-08 12:26:09.297","5.256"
"HOLLARD C/O DIGICALL SOLUTIONS",621187,"2018-01-02 15:57:35.157","Invoiced","ClaimMovedToInvoiced","2018-01-08","Fourways","Franchise"," Olifantsfontein"," 1666",2014,"BMW","SEDAN 4DR (2012/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:41:32.087","2240"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","","","2018-01-02 15:58:38.313","0.001"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Open","Claim Not accepted","2018-01-02 15:58:41.11","1.111"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Open","Claim Accepted","2018-01-03 08:05:21.207","0.023"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Open","Claim Accepted To Contact Client","2018-01-03 08:06:45.753","2.607"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Booked","Pre-Booked","2018-01-03 10:43:10.363","38.281"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Booked","Post-Booked","2018-01-09 07:00:00","18.000"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Completed","ClaimMovedToCompleted","2018-01-11 07:41:35.877","16.203"
"KING PRICE INSURANCE",621188,"2018-01-02 15:58:38.233","Invoiced","ClaimMovedToInvoiced","2018-01-12","Pongola","Franchise","Pongola","KwaZulu-Natal",2014,"AUDI","SEDAN 4DR (2008/2012)","Invoiced","ClaimMovedToInvoiced","2018-01-12 15:12:10.437","2206"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Unauthorised","Authorisation requested","2018-01-02 16:09:01.297","0"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Open","Claim Not accepted","2018-01-02 16:09:01.64","1.81"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Open","Claim Accepted","2018-01-03 08:57:38.933","0.203"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Open","Communicated With Client","2018-01-03 09:09:49.607","0.062"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Open","LeftSMS Or Voicemail","2018-01-03 09:13:35.51","7.931"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Booked","Pre-Booked","2018-01-04 08:09:25.36","2.343"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Booked","Post-Booked","2018-01-04 10:30:00","8.816"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Completed","ClaimMovedToCompleted","2018-01-05 10:18:59.887","21.376"
"Hollard C/O IAS",621189,"2018-01-02 16:09:01.217","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2013,"FORD","III SEDAN 4DR (2011/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:41:32.3","2240"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Unauthorised","Authorisation requested","2018-01-02 16:10:09.39","0"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Open","Claim Not accepted","2018-01-02 16:10:09.687","0.831"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Open","Claim Accepted","2018-01-03 07:52:25.08","0"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Open","Claim Accepted To Contact Client","2018-01-03 07:56:57.14","2.126"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Open","Communicated With Client","2018-01-03 10:07:34.97","0.240"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Open","LeftSMS Or Voicemail","2018-01-03 10:11:17.08","0.012"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Booked","Pre-Booked","2018-01-03 10:12:00.61","3.300"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Booked","Post-Booked","2018-01-03 13:30:00","11.501"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-04 15:56:53.803","0.005"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Booked","ClaimRescheduled","2018-01-04 16:11:04.023","0.138"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Completed","ClaimMovedToCompleted","2018-01-04 16:19:19.477","24.37"
"OLD MUTUAL INSURE",621191,"2018-01-02 16:10:09.327","Invoiced","ClaimMovedToInvoiced","2018-01-05","Witbank","Franchise","Emalahleni","Mpumalanga",0,"TOYOTA","SINGLE CAB (2005/2008)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:41:32.563","2240"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","M & F","MnFClaimCreated","2018-01-02 16:11:04.47","0.114"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","M & F","AlternativeSupplierToCancelClaim","2018-01-02 16:17:55.14","1.428"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Open","Claim Not accepted","2018-01-03 08:43:35.273","2.169"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Open","Claim Accepted","2018-01-03 08:53:47.65","0.022"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Open","LeftSMS Or Voicemail","2018-01-03 08:55:07.947","0.061"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Open","Communicated With Client","2018-01-03 08:58:48.007","5.165"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Booked","Pre-Booked","2018-01-03 10:03:10.28","38.959"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-09 07:54:43.763","0.021"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","OnHold","Non stock item and referred to an alternate supplier","2018-01-09 12:06:51.887","0.057"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Booked","Post-Booked","2018-01-09 14:10:57.787","13.967"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Booked","Fitment Completed","2018-01-11 10:08:57.897","0.002"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Completed","ClaimMovedToCompleted","2018-01-11 10:09:07.147","5.808"
"SANTAM",621192,"2018-01-02 16:11:04.143","Invoiced","ClaimMovedToInvoiced","2018-01-11","Pretoria","Branch"," Pretoria"," 0182",2015,"FORD","SINGLE CAB T6 (2011 - Current)","Invoiced","ClaimMovedToInvoiced","2018-01-11 15:57:35.113","2215"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Unauthorised","Authorisation requested","2018-01-02 16:12:46.627","0"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Open","Claim Not accepted","2018-01-02 16:12:47.643","1.273"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Open","Claim Accepted","2018-01-03 08:29:10.38","0.32"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Open","LeftSMS Or Voicemail","2018-01-03 08:48:21.773","0.061"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Open","Communicated With Client","2018-01-03 08:52:00.68","50.919"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Booked","Post-Booked","2018-01-10 09:00:00","1.063"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Booked","Pre-Booked","2018-01-10 10:51:00.907","8.069"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Completed","ClaimMovedToCompleted","2018-01-11 09:55:09.02","6.605"
"OLD MUTUAL INSURE",621193,"2018-01-02 16:12:46.533","Invoiced","ClaimMovedToInvoiced","2018-01-11","Malmesbury","Franchise","Malmesbury","Western Cape",2009,"VOLKSWAGEN","CLASSIC SEDAN 4DR (2002/2005)","Invoiced","ClaimMovedToInvoiced","2018-01-11 16:31:26.537","2214"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","M & F","MnFClaimCreated","2018-01-02 16:16:36.077","0.262"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Open","Claim Not accepted","2018-01-02 16:32:20.347","0.188"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Open","LeftSMS Or Voicemail","2018-01-02 16:43:35.77","0.041"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Open","Claim Accepted","2018-01-02 16:46:04.567","0.195"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Open","Communicated With Client","2018-01-02 16:47:15.613","87.548"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Open","Claim Accepted To Contact Client","2018-01-08 08:48:40.1","16.227"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Booked","Pre-Booked","2018-01-17 11:44:22.493","2.260"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Booked","Post-Booked","2018-01-17 14:00:00","48.416"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Booked","Fitment Completed","2018-01-24 12:24:57.773","0.067"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Completed","ClaimMovedToCompleted","2018-01-24 12:28:59.32","10.832"
"SANTAM",621194,"2018-01-02 16:16:35.767","Invoiced","ClaimMovedToInvoiced","2018-01-25","Wolmaransstad","Franchise","Wolmaransstad","North West",2006,"MAHINDRA","SUV 4DR (2004/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-25 14:18:56.947","2116"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","M & F","MnFClaimCreated","2018-01-02 16:12:57.203","0.391"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Open","Claim Not accepted","2018-01-02 16:36:24.423","0.269"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Open","Claim Accepted","2018-01-02 16:52:32.097","0.038"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Open","Communicated With Client","2018-01-02 16:54:48.8","0"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Open","LeftSMS Or Voicemail","2018-01-02 16:54:49.94","0.043"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Booked","Pre-Booked","2018-01-02 16:57:25.207","27.543"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Booked","Post-Booked","2018-01-06 08:30:00","5.245"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Booked","Fitment Completed","2018-01-08 08:44:43.787","3.64"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Completed","ClaimMovedToCompleted","2018-01-08 12:23:07.187","6.711"
"SANTAM",621195,"2018-01-02 16:12:57.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Brits","Franchise"," Centurion"," 0154",2016,"KIA","LDV","Invoiced","ClaimMovedToInvoiced","2018-01-09 10:05:47.773","2238"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","M & F","MnFClaimCreated","2018-01-02 16:16:39.017","0.058"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","M & F","IncorectVehicleReAuthClaim","2018-01-02 16:20:09.253","2.055"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","M & F","AlternativeSupplierToCancelClaim","2018-01-02 16:36:29.533","1.02"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Open","Claim Not accepted","2018-01-03 10:24:40.003","2.279"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Open","Claim Accepted","2018-01-03 10:58:23.57","0.142"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Open","Claim Accepted To Contact Client","2018-01-03 11:06:56.633","3.442"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Open","Provisional booking made","2018-01-03 14:33:28.863","0.393"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Booked","Pre-Booked","2018-01-03 14:57:03.58","29.426"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-05 11:17:30.143","0.044"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Unauthorised","Authorisation requested","2018-01-05 11:20:09.803","3.444"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","OnHold","Non stock item and referred to an alternate supplier","2018-01-05 14:46:49.92","0.063"
"SANTAM",621196,"2018-01-02 16:16:38.953","Invoiced","ClaimMovedToInvoiced","2018-01-17","Strijdompark","Branch","Randburg","Gauteng",2012,"BMW","SEDAN 4DR (2012/Current)","Booked","Post-Booked","2018-01-09 08:38:47.097","57.787"
